GeneName	condition
Cdhr5	GSE16879_Colon_Down_DEGs_UC
Cdk1	GSE16879_Colon_Up_DEGs_CD
Cdk1	GSE16879_Colon_Up_DEGs_UC
Cdk14	GSE16879_Colon_Up_DEGs_UC
Cdk20	GSE16879_Colon_Down_DEGs_UC
Cdk5rap2	GSE16879_Colon_Up_DEGs_UC
Cdk5rap2	GSE16879_Colon_Up_DEGs_CD
Cdkl1	GSE16879_Colon_Down_DEGs_UC
Cdkn1c	GSE16879_Colon_Up_DEGs_UC
Cdkn2b	GSE16879_Colon_Down_DEGs_UC
Cdkn2b	GSE16879_Colon_Down_DEGs_CD
Cdkn2c	GSE16879_Colon_Up_DEGs_UC
Cdkn3	GSE16879_Colon_Up_DEGs_UC
Cdv3	GSE16879_Colon_Up_DEGs_UC
Cdx2	GSE16879_Colon_Down_DEGs_UC
Cdyl2	GSE16879_Colon_Up_DEGs_CD
Cdyl2	GSE16879_Colon_Up_DEGs_UC
Ceacam2	GSE16879_Colon_Down_DEGs_UC
Ceacam1	GSE16879_Colon_Down_DEGs_UC
Ceacam10	GSE16879_Colon_Down_DEGs_UC
Ceacam2	GSE16879_Colon_Down_DEGs_CD
Ceacam1	GSE16879_Colon_Down_DEGs_CD
Ceacam10	GSE16879_Colon_Down_DEGs_CD
Cebpb	GSE16879_Colon_Up_DEGs_CD
Cebpb	GSE16879_Colon_Up_DEGs_UC
Cebpd	GSE16879_Colon_Up_DEGs_UC
Cebpd	GSE16879_Colon_Up_DEGs_CD
Celf2	GSE16879_Colon_Up_DEGs_UC
Celsr1	GSE16879_Colon_Up_DEGs_UC
Cemip	GSE16879_Colon_Up_DEGs_UC
Cenpa	GSE16879_Colon_Up_DEGs_UC
Cenpk	GSE16879_Colon_Up_DEGs_CD
Cenpw	GSE16879_Colon_Up_DEGs_CD
Cenpw	GSE16879_Colon_Up_DEGs_UC
Cep112	GSE16879_Colon_Up_DEGs_CD
Cep112	GSE16879_Colon_Up_DEGs_UC
Cep128	GSE16879_Colon_Up_DEGs_UC
Cep128	GSE16879_Colon_Up_DEGs_CD
Cep135	GSE16879_Colon_Up_DEGs_UC
Cep135	GSE16879_Colon_Up_DEGs_CD
Cep164	GSE16879_Colon_Up_DEGs_UC
Cep170	GSE16879_Colon_Up_DEGs_UC
Cep170	GSE16879_Colon_Up_DEGs_CD
Cep19	GSE16879_Colon_Up_DEGs_UC
Cep55	GSE16879_Colon_Up_DEGs_UC
Cep55	GSE16879_Colon_Up_DEGs_CD
Cep85l	GSE16879_Colon_Up_DEGs_UC
Cep89	GSE16879_Colon_Up_DEGs_UC
Cep89	GSE16879_Colon_Up_DEGs_CD
Ces2b	GSE16879_Colon_Down_DEGs_CD
Ces2g	GSE16879_Colon_Down_DEGs_CD
Ces2c	GSE16879_Colon_Down_DEGs_CD
Ces2e	GSE16879_Colon_Down_DEGs_CD
Ces2a	GSE16879_Colon_Down_DEGs_CD
Ces2f	GSE16879_Colon_Down_DEGs_CD
Ces2b	GSE16879_Colon_Down_DEGs_UC
Ces2g	GSE16879_Colon_Down_DEGs_UC
Ces2c	GSE16879_Colon_Down_DEGs_UC
Ces2e	GSE16879_Colon_Down_DEGs_UC
Ces2a	GSE16879_Colon_Down_DEGs_UC
Ces2f	GSE16879_Colon_Down_DEGs_UC
Ces3a	GSE16879_Colon_Down_DEGs_UC
Ces3b	GSE16879_Colon_Down_DEGs_UC
Cfap46	GSE16879_Colon_Up_DEGs_UC
Cfb	GSE16879_Colon_Up_DEGs_UC
Gm20547	GSE16879_Colon_Up_DEGs_UC
Cfb	GSE16879_Colon_Up_DEGs_CD
Gm20547	GSE16879_Colon_Up_DEGs_CD
Cfdp1	GSE16879_Colon_Down_DEGs_UC
Cfi	GSE16879_Colon_Up_DEGs_UC
Cflar	GSE16879_Colon_Up_DEGs_UC
Cflar	GSE16879_Colon_Up_DEGs_CD
Cftr	GSE16879_Colon_Down_DEGs_UC
Ch25h	GSE16879_Colon_Up_DEGs_UC
Ch25h	GSE16879_Colon_Up_DEGs_CD
Chac1	GSE16879_Colon_Up_DEGs_CD
Chac1	GSE16879_Colon_Up_DEGs_UC
Chchd10	GSE16879_Colon_Down_DEGs_UC
Chd3	GSE16879_Colon_Up_DEGs_UC
Chdh	GSE16879_Colon_Down_DEGs_CD
Chdh	GSE16879_Colon_Down_DEGs_UC
Chek1	GSE16879_Colon_Up_DEGs_UC
Chil1	GSE16879_Colon_Up_DEGs_UC
Chil1	GSE16879_Colon_Up_DEGs_CD
Chmp4b	GSE16879_Colon_Down_DEGs_UC
Chmp4b	GSE16879_Colon_Down_DEGs_CD
Chn1	GSE16879_Colon_Up_DEGs_UC
Chn2	GSE16879_Colon_Down_DEGs_UC
Chpt1	GSE16879_Colon_Down_DEGs_UC
Chst11	GSE16879_Colon_Up_DEGs_CD
Chst11	GSE16879_Colon_Up_DEGs_UC
Chst12	GSE16879_Colon_Up_DEGs_CD
Chst12	GSE16879_Colon_Up_DEGs_UC
Chst15	GSE16879_Colon_Up_DEGs_CD
Chst15	GSE16879_Colon_Up_DEGs_UC
Chst2	GSE16879_Colon_Up_DEGs_UC
Chsy1	GSE16879_Colon_Up_DEGs_UC
Chsy1	GSE16879_Colon_Up_DEGs_CD
Ciita	GSE16879_Colon_Up_DEGs_CD
Ciita	GSE16879_Colon_Up_DEGs_UC
Cited2	GSE16879_Colon_Down_DEGs_CD
Ckap2	GSE16879_Colon_Up_DEGs_UC
Ckap2l	GSE16879_Colon_Up_DEGs_UC
Ckap4	GSE16879_Colon_Up_DEGs_UC
Cklf	GSE16879_Colon_Up_DEGs_UC
Clcn2	GSE16879_Colon_Down_DEGs_CD
Clcn2	GSE16879_Colon_Down_DEGs_UC
Clcn4	GSE16879_Colon_Up_DEGs_UC
Clcn4	GSE16879_Colon_Up_DEGs_CD
Cldn1	GSE16879_Colon_Up_DEGs_CD
Cldn1	GSE16879_Colon_Up_DEGs_UC
Cldn12	GSE16879_Colon_Up_DEGs_UC
Cldn2	GSE16879_Colon_Up_DEGs_UC
Cldn2	GSE16879_Colon_Up_DEGs_CD
Cldn23	GSE16879_Colon_Down_DEGs_CD
Cldn23	GSE16879_Colon_Down_DEGs_UC
Clec11a	GSE16879_Colon_Up_DEGs_UC
Clec14a	GSE16879_Colon_Up_DEGs_UC
Clec2g	GSE16879_Colon_Up_DEGs_UC
Clec2i	GSE16879_Colon_Up_DEGs_UC
Clec2h	GSE16879_Colon_Up_DEGs_UC
Clec2d	GSE16879_Colon_Up_DEGs_UC
Clec2e	GSE16879_Colon_Up_DEGs_UC
Clec4a1	GSE16879_Colon_Up_DEGs_UC
Clec4d	GSE16879_Colon_Up_DEGs_UC
Clec4e	GSE16879_Colon_Up_DEGs_UC
Clec5a	GSE16879_Colon_Up_DEGs_UC
Clec7a	GSE16879_Colon_Up_DEGs_UC
Clec7a	GSE16879_Colon_Up_DEGs_CD
Clip2	GSE16879_Colon_Down_DEGs_UC
Clip4	GSE16879_Colon_Up_DEGs_UC
Clmp	GSE16879_Colon_Up_DEGs_UC
Clns1a	GSE16879_Colon_Down_DEGs_CD
Clns1a	GSE16879_Colon_Down_DEGs_UC
Clu	GSE16879_Colon_Up_DEGs_UC
Clybl	GSE16879_Colon_Down_DEGs_UC
Cmbl	GSE16879_Colon_Down_DEGs_CD
Cmip	GSE16879_Colon_Up_DEGs_UC
Cmklr1	GSE16879_Colon_Up_DEGs_UC
Cmtm2b	GSE16879_Colon_Up_DEGs_UC
Cmtm2a	GSE16879_Colon_Up_DEGs_UC
Cmtm4	GSE16879_Colon_Down_DEGs_UC
Cmtm7	GSE16879_Colon_Up_DEGs_UC
Cndp2	GSE16879_Colon_Up_DEGs_CD
Cndp2	GSE16879_Colon_Up_DEGs_UC
Cnfn	GSE16879_Colon_Down_DEGs_UC
Cnfn	GSE16879_Colon_Down_DEGs_CD
Cnksr3	GSE16879_Colon_Down_DEGs_CD
Cnnm2	GSE16879_Colon_Down_DEGs_CD
Cnnm2	GSE16879_Colon_Down_DEGs_UC
Cnrip1	GSE16879_Colon_Up_DEGs_CD
Cnrip1	GSE16879_Colon_Up_DEGs_UC
Cntln	GSE16879_Colon_Up_DEGs_UC
Cntn3	GSE16879_Colon_Down_DEGs_UC
Cntn3	GSE16879_Colon_Down_DEGs_CD
Cobl	GSE16879_Colon_Down_DEGs_CD
Cobl	GSE16879_Colon_Down_DEGs_UC
Col15a1	GSE16879_Colon_Up_DEGs_UC
Col1a2	GSE16879_Colon_Up_DEGs_CD
Col1a2	GSE16879_Colon_Up_DEGs_UC
Col3a1	GSE16879_Colon_Up_DEGs_CD
Col3a1	GSE16879_Colon_Up_DEGs_UC
Col4a1	GSE16879_Colon_Up_DEGs_UC
Col6a1	GSE16879_Colon_Down_DEGs_CD
Col6a1	GSE16879_Colon_Up_DEGs_UC
Col6a2	GSE16879_Colon_Up_DEGs_UC
Col6a3	GSE16879_Colon_Up_DEGs_UC
Cope	GSE16879_Colon_Up_DEGs_UC
Copz2	GSE16879_Colon_Up_DEGs_CD
Copz2	GSE16879_Colon_Up_DEGs_UC
Coro1a	GSE16879_Colon_Up_DEGs_CD
Coro1a	GSE16879_Colon_Up_DEGs_UC
Cotl1	GSE16879_Colon_Up_DEGs_UC
Cox5b	GSE16879_Colon_Down_DEGs_UC
Cox5b-ps	GSE16879_Colon_Down_DEGs_UC
Cox7b	GSE16879_Colon_Down_DEGs_UC
Cpa3	GSE16879_Colon_Up_DEGs_UC
Cpeb4	GSE16879_Colon_Up_DEGs_CD
Cpeb4	GSE16879_Colon_Up_DEGs_UC
Cpne2	GSE16879_Colon_Down_DEGs_UC
Cpne5	GSE16879_Colon_Up_DEGs_UC
Cptp	GSE16879_Colon_Down_DEGs_UC
Cpvl	GSE16879_Colon_Up_DEGs_UC
Cr1l	GSE16879_Colon_Up_DEGs_UC
Cr1l	GSE16879_Colon_Up_DEGs_CD
Cr2	GSE16879_Colon_Up_DEGs_UC
Crb1	GSE16879_Colon_Up_DEGs_UC
Creb3l2	GSE16879_Colon_Up_DEGs_UC
Creb3l2	GSE16879_Colon_Up_DEGs_CD
Creb5	GSE16879_Colon_Up_DEGs_UC
Crebrf	GSE16879_Colon_Down_DEGs_UC
Creld2	GSE16879_Colon_Up_DEGs_CD
Creld2	GSE16879_Colon_Up_DEGs_UC
Crem	GSE16879_Colon_Up_DEGs_UC
Crem	GSE16879_Colon_Up_DEGs_CD
Crip2	GSE16879_Colon_Up_DEGs_UC
Crispld2	GSE16879_Colon_Up_DEGs_UC
Crx	GSE16879_Colon_Down_DEGs_CD
Cryab	GSE16879_Colon_Up_DEGs_UC
Csf1r	GSE16879_Colon_Up_DEGs_UC
Csf2	GSE16879_Colon_Up_DEGs_UC
Csf2	GSE16879_Colon_Up_DEGs_CD
Csf2ra	GSE16879_Colon_Up_DEGs_UC
Csf2ra	GSE16879_Colon_Up_DEGs_CD
Csf2rb2	GSE16879_Colon_Up_DEGs_UC
Csf2rb	GSE16879_Colon_Up_DEGs_UC
Csf3r	GSE16879_Colon_Up_DEGs_UC
Csgalnact1	GSE16879_Colon_Up_DEGs_UC
Csgalnact2	GSE16879_Colon_Up_DEGs_CD
Csgalnact2	GSE16879_Colon_Up_DEGs_UC
Csnk1e	GSE16879_Colon_Up_DEGs_UC
Csrnp1	GSE16879_Colon_Up_DEGs_UC
Csrp2	GSE16879_Colon_Up_DEGs_UC
Cst7	GSE16879_Colon_Up_DEGs_UC
Stfa1	GSE16879_Colon_Up_DEGs_CD
Stfa2l1	GSE16879_Colon_Up_DEGs_CD
Csta1	GSE16879_Colon_Up_DEGs_CD
Csta3	GSE16879_Colon_Up_DEGs_CD
Cstdc5	GSE16879_Colon_Up_DEGs_CD
Stfa3	GSE16879_Colon_Up_DEGs_CD
Cstdc4	GSE16879_Colon_Up_DEGs_CD
Csta2	GSE16879_Colon_Up_DEGs_CD
Cstdc6	GSE16879_Colon_Up_DEGs_CD
Stfa2	GSE16879_Colon_Up_DEGs_CD
Stfa1	GSE16879_Colon_Up_DEGs_UC
Stfa2l1	GSE16879_Colon_Up_DEGs_UC
Csta1	GSE16879_Colon_Up_DEGs_UC
Csta3	GSE16879_Colon_Up_DEGs_UC
Cstdc5	GSE16879_Colon_Up_DEGs_UC
Stfa3	GSE16879_Colon_Up_DEGs_UC
Cstdc4	GSE16879_Colon_Up_DEGs_UC
Csta2	GSE16879_Colon_Up_DEGs_UC
Cstdc6	GSE16879_Colon_Up_DEGs_UC
Stfa2	GSE16879_Colon_Up_DEGs_UC
Ctdspl	GSE16879_Colon_Down_DEGs_CD
Ctdspl	GSE16879_Colon_Down_DEGs_UC
Ctla4	GSE16879_Colon_Up_DEGs_UC
Ctla4	GSE16879_Colon_Up_DEGs_CD
Ctps	GSE16879_Colon_Up_DEGs_UC
Ctsa	GSE16879_Colon_Down_DEGs_UC
Ctsc	GSE16879_Colon_Up_DEGs_CD
Ctsc	GSE16879_Colon_Up_DEGs_UC
Ctse	GSE16879_Colon_Up_DEGs_UC
Ctsh	GSE16879_Colon_Up_DEGs_UC
Ctsh	GSE16879_Colon_Up_DEGs_CD
Ctsk	GSE16879_Colon_Up_DEGs_CD
Ctsk	GSE16879_Colon_Up_DEGs_UC
Cwh43	GSE16879_Colon_Down_DEGs_UC
Cwh43	GSE16879_Colon_Down_DEGs_CD
Cx3cl1	GSE16879_Colon_Up_DEGs_UC
Cx3cl1	GSE16879_Colon_Up_DEGs_CD
Cxcl10	GSE16879_Colon_Up_DEGs_CD
Cxcl10	GSE16879_Colon_Up_DEGs_UC
Cxcl11	GSE16879_Colon_Up_DEGs_UC
Cxcl11	GSE16879_Colon_Up_DEGs_CD
Cxcl13	GSE16879_Colon_Up_DEGs_CD
Cxcl13	GSE16879_Colon_Up_DEGs_UC
Cxcl5	GSE16879_Colon_Up_DEGs_UC
Cxcl9	GSE16879_Colon_Up_DEGs_UC
Cxcr2	GSE16879_Colon_Up_DEGs_UC
Cxcr4	GSE16879_Colon_Up_DEGs_UC
Cxcr4	GSE16879_Colon_Up_DEGs_CD
Cybb	GSE16879_Colon_Up_DEGs_UC
Cybb	GSE16879_Colon_Up_DEGs_CD
Cyc1	GSE16879_Colon_Down_DEGs_UC
Gm10053	GSE16879_Colon_Down_DEGs_CD
Cycs	GSE16879_Colon_Down_DEGs_CD
Gm10053	GSE16879_Colon_Down_DEGs_UC
Cycs	GSE16879_Colon_Down_DEGs_UC
Cygb	GSE16879_Colon_Up_DEGs_UC
Cyp26b1	GSE16879_Colon_Up_DEGs_UC
Cyp27a1	GSE16879_Colon_Down_DEGs_UC
Cyp27b1	GSE16879_Colon_Up_DEGs_UC
Cyp27b1	GSE16879_Colon_Up_DEGs_CD
	GSE16879_Colon_Down_DEGs_UC
Cyp2d11	GSE16879_Colon_Down_DEGs_UC
Cyp2d12	GSE16879_Colon_Down_DEGs_UC
Cyp2d10	GSE16879_Colon_Down_DEGs_UC
Cyp2d22	GSE16879_Colon_Down_DEGs_UC
Cyp2d26	GSE16879_Colon_Down_DEGs_UC
Cyp2d9	GSE16879_Colon_Down_DEGs_UC
Cyp2d40	GSE16879_Colon_Down_DEGs_UC
Cyp2d34	GSE16879_Colon_Down_DEGs_UC
Cyp4a32	GSE16879_Colon_Down_DEGs_CD
Cyp4a10	GSE16879_Colon_Down_DEGs_CD
Cyp4a30b	GSE16879_Colon_Down_DEGs_CD
Cyp4a31	GSE16879_Colon_Down_DEGs_CD
Cyp4a32	GSE16879_Colon_Down_DEGs_UC
Cyp4a10	GSE16879_Colon_Down_DEGs_UC
Cyp4a30b	GSE16879_Colon_Down_DEGs_UC
Cyp4a31	GSE16879_Colon_Down_DEGs_UC
Cyp4x1	GSE16879_Colon_Up_DEGs_UC
Cyp4x1	GSE16879_Colon_Up_DEGs_CD
Cysltr1	GSE16879_Colon_Up_DEGs_CD
Cysltr1	GSE16879_Colon_Up_DEGs_UC
Cytip	GSE16879_Colon_Up_DEGs_CD
Cytip	GSE16879_Colon_Up_DEGs_UC
Cyyr1	GSE16879_Colon_Up_DEGs_UC
Dact1	GSE16879_Colon_Up_DEGs_CD
Dact1	GSE16879_Colon_Up_DEGs_UC
Dao	GSE16879_Colon_Down_DEGs_UC
Dapk2	GSE16879_Colon_Down_DEGs_UC
Dapp1	GSE16879_Colon_Up_DEGs_CD
Dapp1	GSE16879_Colon_Up_DEGs_UC
Dazl	GSE16879_Colon_Up_DEGs_UC
Dcn	GSE16879_Colon_Up_DEGs_UC
Dcun1d5	GSE16879_Colon_Up_DEGs_UC
Ddc	GSE16879_Colon_Down_DEGs_UC
Ddc	GSE16879_Colon_Down_DEGs_CD
Ddhd1	GSE16879_Colon_Up_DEGs_UC
Ddhd1	GSE16879_Colon_Up_DEGs_CD
Ddias	GSE16879_Colon_Up_DEGs_UC
Ddias	GSE16879_Colon_Up_DEGs_CD
Ddit4	GSE16879_Colon_Up_DEGs_UC
Ddr2	GSE16879_Colon_Up_DEGs_UC
Ddx21	GSE16879_Colon_Up_DEGs_UC
Ddx50	GSE16879_Colon_Up_DEGs_UC
Defa41	GSE16879_Colon_Up_DEGs_CD
Defa43	GSE16879_Colon_Up_DEGs_CD
Defa23	GSE16879_Colon_Up_DEGs_CD
AY761185	GSE16879_Colon_Up_DEGs_CD
Defa30	GSE16879_Colon_Up_DEGs_CD
Defa21	GSE16879_Colon_Up_DEGs_CD
Defa31	GSE16879_Colon_Up_DEGs_CD
Defa17	GSE16879_Colon_Up_DEGs_CD
Defa20	GSE16879_Colon_Up_DEGs_CD
Defa27	GSE16879_Colon_Up_DEGs_CD
Defa36	GSE16879_Colon_Up_DEGs_CD
Defa3	GSE16879_Colon_Up_DEGs_CD
Defa25	GSE16879_Colon_Up_DEGs_CD
Defa40	GSE16879_Colon_Up_DEGs_CD
Defa24	GSE16879_Colon_Up_DEGs_CD
Defa5	GSE16879_Colon_Up_DEGs_CD
Defa22	GSE16879_Colon_Up_DEGs_CD
Defa26	GSE16879_Colon_Up_DEGs_CD
Defa39	GSE16879_Colon_Up_DEGs_CD
Defa42	GSE16879_Colon_Up_DEGs_CD
Defa33	GSE16879_Colon_Up_DEGs_CD
Defa29	GSE16879_Colon_Up_DEGs_CD
Defa2	GSE16879_Colon_Up_DEGs_CD
Defa38	GSE16879_Colon_Up_DEGs_CD
Defa37	GSE16879_Colon_Up_DEGs_CD
Defa34	GSE16879_Colon_Up_DEGs_CD
Defa35	GSE16879_Colon_Up_DEGs_CD
Defa28	GSE16879_Colon_Up_DEGs_CD
Defa32	GSE16879_Colon_Up_DEGs_CD
Defa23	GSE16879_Colon_Up_DEGs_CD
Defa27	GSE16879_Colon_Up_DEGs_CD
Defa17	GSE16879_Colon_Up_DEGs_CD
Defa31	GSE16879_Colon_Up_DEGs_CD
Defa22	GSE16879_Colon_Up_DEGs_CD
Defa38	GSE16879_Colon_Up_DEGs_CD
Defa5	GSE16879_Colon_Up_DEGs_CD
Defa24	GSE16879_Colon_Up_DEGs_CD
Defa3	GSE16879_Colon_Up_DEGs_CD
Defa39	GSE16879_Colon_Up_DEGs_CD
Defa21	GSE16879_Colon_Up_DEGs_CD
Defa40	GSE16879_Colon_Up_DEGs_CD
Defa25	GSE16879_Colon_Up_DEGs_CD
Defa41	GSE16879_Colon_Up_DEGs_CD
Defa37	GSE16879_Colon_Up_DEGs_CD
Defa32	GSE16879_Colon_Up_DEGs_CD
Defa35	GSE16879_Colon_Up_DEGs_CD
Defa26	GSE16879_Colon_Up_DEGs_CD
Defa34	GSE16879_Colon_Up_DEGs_CD
Defa43	GSE16879_Colon_Up_DEGs_CD
Defa20	GSE16879_Colon_Up_DEGs_CD
Defa2	GSE16879_Colon_Up_DEGs_CD
AY761185	GSE16879_Colon_Up_DEGs_CD
Defa28	GSE16879_Colon_Up_DEGs_CD
Defa33	GSE16879_Colon_Up_DEGs_CD
Defa36	GSE16879_Colon_Up_DEGs_CD
Defa30	GSE16879_Colon_Up_DEGs_CD
Defa42	GSE16879_Colon_Up_DEGs_CD
Defa29	GSE16879_Colon_Up_DEGs_CD
9130409I23Rik	GSE16879_Colon_Up_DEGs_UC
Degs1	GSE16879_Colon_Up_DEGs_UC
Dennd5a	GSE16879_Colon_Up_DEGs_UC
Depdc7	GSE16879_Colon_Down_DEGs_UC
Depdc7	GSE16879_Colon_Down_DEGs_CD
Derl3	GSE16879_Colon_Up_DEGs_CD
Derl3	GSE16879_Colon_Up_DEGs_UC
Dhrs11	GSE16879_Colon_Down_DEGs_CD
Dhrs11	GSE16879_Colon_Down_DEGs_UC
Dio2	GSE16879_Colon_Up_DEGs_UC
Dip2a	GSE16879_Colon_Up_DEGs_UC
Dlc1	GSE16879_Colon_Up_DEGs_UC
Dlg4	GSE16879_Colon_Up_DEGs_UC
Dlg4	GSE16879_Colon_Up_DEGs_CD
Dlgap4	GSE16879_Colon_Up_DEGs_CD
Dlgap4	GSE16879_Colon_Up_DEGs_UC
Dmbt1	GSE16879_Colon_Up_DEGs_UC
Dmbt1	GSE16879_Colon_Up_DEGs_CD
Dnaaf3	GSE16879_Colon_Up_DEGs_UC
Dnah5	GSE16879_Colon_Up_DEGs_UC
Dnajb9	GSE16879_Colon_Up_DEGs_CD
Dnajb9	GSE16879_Colon_Up_DEGs_UC
Dnajc10	GSE16879_Colon_Up_DEGs_CD
Dnajc10	GSE16879_Colon_Up_DEGs_UC
Dnajc12	GSE16879_Colon_Up_DEGs_CD
Dnajc12	GSE16879_Colon_Up_DEGs_UC
Dnajc22	GSE16879_Colon_Down_DEGs_CD
Dnajc22	GSE16879_Colon_Down_DEGs_UC
Dnajc3	GSE16879_Colon_Up_DEGs_UC
Dnase1l3	GSE16879_Colon_Up_DEGs_CD
Dnase1l3	GSE16879_Colon_Up_DEGs_UC
Dnase2b	GSE16879_Colon_Down_DEGs_UC
Dnm3	GSE16879_Colon_Up_DEGs_UC
Dnmbp	GSE16879_Colon_Down_DEGs_UC
Dock11	GSE16879_Colon_Up_DEGs_UC
Dock11	GSE16879_Colon_Up_DEGs_CD
Dock2	GSE16879_Colon_Up_DEGs_UC
Dock4	GSE16879_Colon_Up_DEGs_UC
Dock4	GSE16879_Colon_Up_DEGs_CD
Dock8	GSE16879_Colon_Up_DEGs_CD
Dock8	GSE16879_Colon_Up_DEGs_UC
Dok3	GSE16879_Colon_Up_DEGs_UC
Donson	GSE16879_Colon_Up_DEGs_UC
Dpy19l1	GSE16879_Colon_Up_DEGs_CD
Dpy19l1	GSE16879_Colon_Up_DEGs_UC
Dpyd	GSE16879_Colon_Up_DEGs_CD
Dpysl3	GSE16879_Colon_Up_DEGs_UC
Dram1	GSE16879_Colon_Up_DEGs_CD
Dram1	GSE16879_Colon_Up_DEGs_UC
Dse	GSE16879_Colon_Up_DEGs_UC
Dse	GSE16879_Colon_Up_DEGs_CD
Dsg3	GSE16879_Colon_Up_DEGs_UC
Dtx1	GSE16879_Colon_Up_DEGs_UC
Dtx3	GSE16879_Colon_Up_DEGs_UC
Dtx4	GSE16879_Colon_Down_DEGs_UC
Duox1	GSE16879_Colon_Up_DEGs_CD
Duox1	GSE16879_Colon_Up_DEGs_UC
Duox2	GSE16879_Colon_Up_DEGs_UC
Duox2	GSE16879_Colon_Up_DEGs_CD
Duoxa1	GSE16879_Colon_Up_DEGs_UC
Duoxa2	GSE16879_Colon_Up_DEGs_UC
Duoxa2	GSE16879_Colon_Up_DEGs_CD
Dusp10	GSE16879_Colon_Up_DEGs_UC
Dusp10	GSE16879_Colon_Up_DEGs_CD
Dusp14	GSE16879_Colon_Up_DEGs_UC
Dusp16	GSE16879_Colon_Down_DEGs_UC
Dusp2	GSE16879_Colon_Up_DEGs_UC
Dusp2	GSE16879_Colon_Up_DEGs_CD
Dusp4	GSE16879_Colon_Up_DEGs_UC
Dusp4	GSE16879_Colon_Up_DEGs_CD
Dusp6	GSE16879_Colon_Up_DEGs_CD
Dusp6	GSE16879_Colon_Up_DEGs_UC
Dusp7	GSE16879_Colon_Up_DEGs_UC
Duxbl3	GSE16879_Colon_Down_DEGs_UC
Duxbl1	GSE16879_Colon_Down_DEGs_UC
Duxbl2	GSE16879_Colon_Down_DEGs_UC
Duxbl3	GSE16879_Colon_Down_DEGs_CD
Duxbl1	GSE16879_Colon_Down_DEGs_CD
Duxbl2	GSE16879_Colon_Down_DEGs_CD
Dyrk3	GSE16879_Colon_Up_DEGs_UC
E2f2	GSE16879_Colon_Down_DEGs_CD
E2f5	GSE16879_Colon_Up_DEGs_CD
E2f5	GSE16879_Colon_Up_DEGs_UC
Eaf2	GSE16879_Colon_Up_DEGs_UC
Eaf2	GSE16879_Colon_Up_DEGs_CD
Eapp	GSE16879_Colon_Down_DEGs_CD
Eapp	GSE16879_Colon_Down_DEGs_UC
Ebf1	GSE16879_Colon_Up_DEGs_UC
Ebf1	GSE16879_Colon_Up_DEGs_CD
Ebi3	GSE16879_Colon_Up_DEGs_UC
Ech1	GSE16879_Colon_Down_DEGs_UC
Ecscr	GSE16879_Colon_Up_DEGs_CD
Ecscr	GSE16879_Colon_Up_DEGs_UC
Ect2	GSE16879_Colon_Up_DEGs_CD
Ect2	GSE16879_Colon_Up_DEGs_UC
Edn3	GSE16879_Colon_Down_DEGs_CD
Edn3	GSE16879_Colon_Down_DEGs_UC
Ednra	GSE16879_Colon_Up_DEGs_UC
Ednrb	GSE16879_Colon_Up_DEGs_UC
Eea1	GSE16879_Colon_Up_DEGs_UC
Eef2k	GSE16879_Colon_Down_DEGs_UC
Eef2k	GSE16879_Colon_Down_DEGs_CD
Efcab3	GSE16879_Colon_Up_DEGs_UC
Efna5	GSE16879_Colon_Down_DEGs_UC
Efna5	GSE16879_Colon_Down_DEGs_CD
Egr2	GSE16879_Colon_Up_DEGs_UC
Egr3	GSE16879_Colon_Up_DEGs_CD
Egr3	GSE16879_Colon_Up_DEGs_UC
Ehbp1l1	GSE16879_Colon_Up_DEGs_UC
Ehbp1l1	GSE16879_Colon_Up_DEGs_CD
Ehd1	GSE16879_Colon_Up_DEGs_CD
Ehd1	GSE16879_Colon_Up_DEGs_UC
Ehd3	GSE16879_Colon_Up_DEGs_CD
Ehd3	GSE16879_Colon_Up_DEGs_UC
Ehmt2	GSE16879_Colon_Down_DEGs_CD
Eif3m	GSE16879_Colon_Up_DEGs_UC
Eif3m	GSE16879_Colon_Up_DEGs_CD
Eif4ebp2	GSE16879_Colon_Down_DEGs_CD
Eif4ebp2	GSE16879_Colon_Down_DEGs_UC
Eif5a2	GSE16879_Colon_Up_DEGs_UC
Eif5a2	GSE16879_Colon_Up_DEGs_CD
Eif5b	GSE16879_Colon_Up_DEGs_UC
Elk3	GSE16879_Colon_Up_DEGs_CD
Elk3	GSE16879_Colon_Up_DEGs_UC
Ell2	GSE16879_Colon_Up_DEGs_UC
Ell2	GSE16879_Colon_Up_DEGs_CD
Elmo1	GSE16879_Colon_Up_DEGs_UC
Elovl5	GSE16879_Colon_Up_DEGs_UC
Elovl5	GSE16879_Colon_Up_DEGs_CD
Emb	GSE16879_Colon_Up_DEGs_UC
Emcn	GSE16879_Colon_Up_DEGs_UC
Emilin1	GSE16879_Colon_Up_DEGs_UC
Emilin2	GSE16879_Colon_Up_DEGs_UC
Emilin2	GSE16879_Colon_Up_DEGs_CD
Emilin3	GSE16879_Colon_Down_DEGs_UC
Eml1	GSE16879_Colon_Up_DEGs_UC
Emp1	GSE16879_Colon_Down_DEGs_UC
Emp1	GSE16879_Colon_Down_DEGs_CD
Emp3	GSE16879_Colon_Up_DEGs_UC
Enc1	GSE16879_Colon_Up_DEGs_UC
Eng	GSE16879_Colon_Up_DEGs_UC
Eno2	GSE16879_Colon_Up_DEGs_UC
Enpp2	GSE16879_Colon_Up_DEGs_UC
